qid	q_1	q_2	label
52030	有限责任公司人数	有限责任公司股东人	1
52087	股权转让诉讼中法律关系	有限责任公司股权转让	0
52113	有限责任公司设立条件	有限责任公司设立条件	1
52113	有限责任公司设立条件	有限责任公司设立条件	0
52114	注册资本分期交纳	有限责任公司分期缴纳出资	0
52127	有限责任公司设立条件	有限责任公司股份有限公司设立条件有何区别	0
52151	企业抵押担保方式发行债券	企业筹资发行债券不银行贷款	0
52151	企业抵押担保方式发行债券	企业筹资发行债券不银行贷款	1
52209	逾期交房碰到延期支付房款违约责任分	逾期交房违约金外应赔偿房款利息	0
52209	逾期交房碰到延期支付房款违约责任分	逾期交房违约金外应赔偿房款利息	1
52306	商品房预售就要缴全款	预售合同全款发票交房时	0
52306	商品房预售就要缴全款	预售合同全款发票交房时	1
52348	债务人不还钱担保物抵债	欠钱不还拿到抵押房子	0
52348	债务人不还钱担保物抵债	欠钱不还拿到抵押房子	1
52361	网购陷阱起诉	消费陷阱维权	0
52361	网购陷阱起诉	消费陷阱维权	1
52386	担保人说不再履行担保责任	担保人不履行担保责任	1
52386	担保人说不再履行担保责任	担保人不履行担保责任	0
52398	劳动者不愿交社保后反悔	员工不愿购买社会保险公司	0
52398	劳动者不愿交社保后反悔	员工不愿购买社会保险公司	1
52418	解聘退休返聘人员企业支付补偿金	员工退休年龄离职公司支付经济补偿金	0
52418	解聘退休返聘人员企业支付补偿金	员工退休年龄离职公司支付经济补偿金	1
52423	2008版劳动法保密协议脱密期	员工保密协议支付保密费	0
52427	员工连续矿工天公司开除	员工违规劝导无效辞退	0
52473	劳动合同辞职赔偿双倍培训费合法	员工解除劳动合同赔偿培训费	0
52483	单位推荐人出庭辩护	员工老板出庭辩护	0
52483	单位推荐人出庭辩护	员工老板出庭辩护	1
52500	职工办理离职交接单位不支付工资	员工离职不交接损失公司追究相关责任	0
52518	超过60岁辞退有没有补偿	员工满60岁遭公司辞退补偿	1
52518	超过60岁辞退有没有补偿	员工满60岁遭公司辞退补偿	0
52539	员工醉酒后上下班时发生交通事故工伤	员工上下班途中发生交通事故算工伤	0
52539	员工醉酒后上下班时发生交通事故工伤	员工上下班途中发生交通事故算工伤	1
52597	上班途中无证驾驶发生事故公司需承担赔偿责任	员工下班时间交通事故老板承担连带责任	0
52597	上班途中无证驾驶发生事故公司需承担赔偿责任	员工下班时间交通事故老板承担连带责任	1
52598	上下班途中交通事故算工伤	员工下班途中发生交通事故多长时间以内算工伤	0
52620	公司员工产假工资发放	员工产假期间公司还发工资	0
52632	试用期员工享受婚假产假	员工试用期享受婚假	0
52632	试用期员工享受婚假产假	员工试用期享受婚假	1
52635	试用期员工享受婚假	员工试用期享受婚假	1
52635	试用期员工享受婚假	员工试用期享受婚假	0
52716	离婚案件管小三要精神损失费	原配问小三要精神损失费算敲诈勒索	0
52721	填制原始凭证遵守规则	原始凭证审核包括内容	0
52734	方法不受三年诉讼时效	约定不受诉讼时效协议无效协议	0
52792	转委托后代理人代理权	委托代理中代理人被代理人权利义务	0
52792	转委托后代理人代理权	委托代理中代理人被代理人权利义务	1
52800	离婚后一方再婚另一方孩子抚养权	再婚另一方请求变更孩子抚养权	0
52827	再婚变更子女抚养权理由	再婚家庭一方子女变更抚养权时需经另一方同意不	1
52827	再婚变更子女抚养权理由	再婚家庭一方子女变更抚养权时需经另一方同意不	0
52834	再婚办理婚前财产公证	再婚做婚前财产公证	1
52834	再婚办理婚前财产公证	再婚做婚前财产公证	0
52856	再追索权人行使再追索权	再追索权再追索权行使实质要件	0
52856	再追索权人行使再追索权	再追索权再追索权行使实质要件	1
52882	处于哺乳期公司辞退申请权利赔偿	哺乳期内辞退员工计算经济补偿金	0
52889	收购赃物承担法律责任	不知情情况下购买赃物负法律责任	0
52889	收购赃物承担法律责任	不知情情况下购买赃物负法律责任	1
53009	强制执行期间还调解	法院执行中当事人私自达成案外和解协议	0
53044	行人情况应负责交通事故责任	高速公路行人发生交通事故责任划分	0
53044	行人情况应负责交通事故责任	高速公路行人发生交通事故责任划分	1
53059	拖欠租金拒不搬走起诉强制搬走	起诉数次拖欠租金拒不搬走租客强制搬走	1
53059	拖欠租金拒不搬走起诉强制搬走	起诉数次拖欠租金拒不搬走租客强制搬走	0
53075	程度公司才单方面解除劳动合同	公司开几个大过公司单方面解除劳动合同	0
53141	离婚第三者孩子重婚	婚内第三者孩子算重婚	1
53141	离婚第三者孩子重婚	婚内第三者孩子算重婚	0
53157	检察院辖区外调查取证检察人员	检察院调查时纪检委党员	0
53157	检察院辖区外调查取证检察人员	检察院调查时纪检委党员	1
53178	委托人不配合导致技术咨询项目情况下索要余下款项	委托人技术原因导致技术项目索要余下款项	1
53178	委托人不配合导致技术咨询项目情况下索要余下款项	委托人技术原因导致技术项目索要余下款项	0
53308	货到付款收货方拒付运费情况找承担责任	货到付款收货方拒付运费找承担责任	1
53308	货到付款收货方拒付运费情况找承担责任	货到付款收货方拒付运费找承担责任	0
53317	时间提出申请人身安全保护令是恰当	申请人身安全保护令要地点提出	0
53317	时间提出申请人身安全保护令是恰当	申请人身安全保护令要地点提出	1
53366	情形下行政机关作出解除冻结	情形下行政机关作出解除冻结	1
53369	我国合同法合同债权不能转让	性质合同中债权转让	1
53369	我国合同法合同债权不能转让	性质合同中债权转让	0
53392	劳动者试用期内不符合试用条件单位可否延长试用期	试用期内用人单位随时走人	0
53392	劳动者试用期内不符合试用条件单位可否延长试用期	试用期内用人单位随时走人	1
53454	网上诽谤别人算不算违法	网上人造谣诽谤	0
53487	乘坐火车时摔伤找承担赔偿责任	乘坐火车死亡承担赔偿责任	0
53487	乘坐火车时摔伤找承担赔偿责任	乘坐火车死亡承担赔偿责任	1
53535	学生兼职过程中受伤认定工伤	在校学生兼职期间受伤工伤人身损害赔偿	1
53535	学生兼职过程中受伤认定工伤	在校学生兼职期间受伤工伤人身损害赔偿	0
53585	竞争中串通投标承担后果	招标投标实践中认定串通投标主体包括	0
53585	竞争中串通投标承担后果	招标投标实践中认定串通投标主体包括	1
53609	病假3月出医疗期公司辞退赔偿	在职期间患传染病公司辞退我该	0
53611	继承人提取住房公积金应提供相关证明材料	在职期间情况下公司开证明提取公积金	0
53611	继承人提取住房公积金应提供相关证明材料	在职期间情况下公司开证明提取公积金	1
53622	中国孩子犯法	中国孩子不犯法	0
53622	中国孩子犯法	中国孩子不犯法	1
53646	情况下夫妻一方不扶养另一方	情况下要履行夫妻之间扶养义务	0
53646	情况下夫妻一方不扶养另一方	情况下要履行夫妻之间扶养义务	1
53705	治安管理处罚法拘留责任还要负责	损害承担民事责任	0
53707	公安机关校园欺凌处置措施	校园欺凌事件原因	0
53726	建筑施工住户噪音灰尘应赔偿标准	噪音污染赔偿标准标准	0
53760	受遗赠人方式接受遗赠	才算接受遗赠	0
53762	上市公司股票交易	操作股票才能拿到上市公司股票分红	1
53762	上市公司股票交易	操作股票才能拿到上市公司股票分红	0
53795	执行申请立案	法院申请强制执行立案	1
53795	执行申请立案	法院申请强制执行立案	0
53820	工程竣工后交工验收	项目验收	0
53827	自行约定抵押担保期间	抵押期限可否自行约定	0
53827	自行约定抵押担保期间	抵押期限可否自行约定	1
53833	提高制度执行力	理解领导原则	0
53843	小学生网上花5000块买东西钱追回来	追回来钱大发上输七万	0
53843	小学生网上花5000块买东西钱追回来	追回来钱大发上输七万	1
53863	法律援助过程中投诉	去投诉法律援助律师	0
53863	法律援助过程中投诉	去投诉法律援助律师	1
53909	产品售后服务差态度不好	投诉维修售后服务态度差	0
53909	产品售后服务差态度不好	投诉维修售后服务态度差	1
53923	公正两人都到场	婚前财产公证都到场	0
53923	公正两人都到场	婚前财产公证都到场	1
53941	微博实名举报操作	实名举报	1
53941	微博实名举报操作	实名举报	0
53945	实名举报懂	实名举报	1
53945	实名举报懂	实名举报	0
54009	才算家庭暴力	才算家庭暴力	1
54009	才算家庭暴力	才算家庭暴力	0
54040	一房二卖未买房人赔偿	一房卖纠纷	0
54040	一房二卖未买房人赔偿	一房卖纠纷	1
54049	收集婚后对方出轨证据	证据才能证明婚姻中出轨	0
54049	收集婚后对方出轨证据	证据才能证明婚姻中出轨	1
54086	资产评估司法鉴定	司法鉴定评估	0
54086	资产评估司法鉴定	司法鉴定评估	1
54153	申请法律援助律师帮写起诉状	申请法律援助律师不收费会尽力帮	0
54153	申请法律援助律师帮写起诉状	申请法律援助律师不收费会尽力帮	1
54181	面对实名举报纪委都	网上实名投诉实名举报	0
54198	理解告诫执行原则	学会适度原则	0
54198	理解告诫执行原则	学会适度原则	1
54244	增值税普通发票卷票提供税号	增值税普通发票卷票提供税号	1
54264	增值税专用发票增值税普通发票区别	增值税专用发票增值税普通发票区别	1
54348	网络诈骗罪1000万判年	诈骗1000万判刑	1
54348	网络诈骗罪1000万判年	诈骗1000万判刑	0
54419	诈骗案刑事诉讼时效多久	诈骗诉讼有没有诉讼时效	0
54419	诈骗案刑事诉讼时效多久	诈骗诉讼有没有诉讼时效	1
54446	涉嫌诈骗罪刑事拘留多久判刑	诈骗罪刑事拘留1月	0
54449	金额定诈骗罪	诈骗罪成立诈骗金额定义	1
54449	金额定诈骗罪	诈骗罪成立诈骗金额定义	0
54454	诈骗罪量刑标准	诈骗罪量刑标准	1
54576	债权人撤销权随时行使	债权人撤销权行使	0
54576	债权人撤销权随时行使	债权人撤销权行使	1
54616	无效婚姻包括重婚情况	重婚婚姻	0
54616	无效婚姻包括重婚情况	重婚婚姻	1
54632	债权人拒绝债务人提前履行债务	债权人拒绝债务人提前履行债务	1
54632	债权人拒绝债务人提前履行债务	债权人拒绝债务人提前履行债务	0
54693	法院判决生效债权人死亡法定继承人有权申请执行	债权人死亡继承人法院起诉时原告	0
54693	法院判决生效债权人死亡法定继承人有权申请执行	债权人死亡继承人法院起诉时原告	1
54736	债权债务清理情况写	债权债务清理文件办法	0
54746	债权债务归于一人合同还履行	债权债务归于一人合同还履行	1
54746	债权债务归于一人合同还履行	债权债务归于一人合同还履行	0
54751	次债务人概述	债权债务概括转移	0
54751	次债务人概述	债权债务概括转移	1
54786	债权转让通知包括内容	债权转让注意事项	0
54829	债权转让通知理解	债权转让通知函写理解	0
54829	债权转让通知理解	债权转让通知函写理解	1
54834	债权转让未通知债务人效力认定	债权转让未通知债务人 受让人起诉债务人法院	0
54849	转移债务须债权人同意	债权转让需债务人同意 通知同意	0
54849	转移债务须债权人同意	债权转让需债务人同意 通知同意	1
54868	合同法债务相互抵消	债权转让债务抵销之间关系	0
54868	合同法债务相互抵消	债权转让债务抵销之间关系	1
54880	证券公司承销证券方式	债券承销方式区别	0
54880	证券公司承销证券方式	债券承销方式区别	1
54910	债务转移条件债权人同意	债务承担债务人同意	0
54934	债务转移	债务转移	1
54934	债务转移	债务转移	0
54957	债务人债权人代位权	债务人合法权利	0
54957	债务人债权人代位权	债务人合法权利	1
55047	债务转移中债务人同意	债务人转移债务债权人同意	0
